customer_id,transaction_date,transaction_id,product_area_id,num_items,sales_cost
181,05/09/2020,4.37133E+11,4,1,4.64
181,05/09/2020,4.37133E+11,5,1,8.14
181,05/09/2020,4.37133E+11,1,6,86.66
181,05/09/2020,4.37133E+11,2,9,7.36
181,12/09/2020,4.37202E+11,1,2,23.88
181,12/09/2020,4.37202E+11,2,4,4.7
181,14/09/2020,4.3723E+11,4,11,48.21
181,14/09/2020,4.3723E+11,3,5,20.09
181,14/09/2020,4.3723E+11,5,3,18.83
181,14/09/2020,4.3723E+11,1,7,129.5
181,14/09/2020,4.3723E+11,2,5,9.71
181,19/09/2020,4.37274E+11,4,1,7.73
181,19/09/2020,4.37274E+11,3,3,8.03
181,19/09/2020,4.37274E+11,5,2,14.22
181,19/09/2020,4.37274E+11,1,5,141.15
181,19/09/2020,4.37274E+11,2,3,5.45
182,10/04/2020,4.35659E+11,3,4,11.05
182,10/04/2020,4.35659E+11,5,6,57.64
182,10/04/2020,4.35659E+11,1,6,147.35
182,13/04/2020,4.37206E+11,4,4,13.84
182,13/04/2020,4.37206E+11,1,1,14
182,15/04/2020,4.35702E+11,5,2,16.72
182,15/04/2020,4.35702E+11,1,3,75.57
182,28/04/2020,4.35839E+11,1,3,38.42
182,28/04/2020,4.35839E+11,2,2,7.18
182,28/06/2020,4.36446E+11,4,2,10.98
182,28/06/2020,4.36446E+11,3,9,18.7
182,28/06/2020,4.36446E+11,5,7,58.31
182,28/06/2020,4.36446E+11,1,6,143.85
182,28/06/2020,4.36446E+11,2,14,18.05
182,04/07/2020,4.36501E+11,1,3,73.77
182,04/07/2020,4.36501E+11,2,9,11.9
182,07/07/2020,4.36539E+11,4,2,13.96
182,07/07/2020,4.36539E+11,3,2,6.57
182,07/07/2020,4.36539E+11,5,2,15.13
182,07/07/2020,4.36539E+11,1,10,190.07
182,07/07/2020,4.36539E+11,2,9,15.32
182,12/07/2020,4.36588E+11,1,5,104.27
182,14/07/2020,4.36602E+11,4,10,47.6
182,14/07/2020,4.36602E+11,3,10,18.44
182,14/07/2020,4.36602E+11,1,11,216.04
182,15/07/2020,4.36616E+11,5,1,5.04
182,15/07/2020,4.36616E+11,1,5,107.72
182,15/07/2020,4.36616E+11,2,5,8.52
182,21/07/2020,4.36678E+11,4,4,14.95
182,21/07/2020,4.36678E+11,3,5,10.38
182,21/07/2020,4.36678E+11,5,5,53.53
182,21/07/2020,4.36678E+11,1,13,183.5
182,21/07/2020,4.36678E+11,2,3,5.96
182,17/08/2020,4.36947E+11,4,4,25.96
182,17/08/2020,4.36947E+11,3,9,38.18
182,17/08/2020,4.36947E+11,5,7,64.25
182,17/08/2020,4.36947E+11,1,6,142.52
182,12/09/2020,4.3721E+11,4,4,15.1
182,12/09/2020,4.3721E+11,1,2,35.81
182,12/09/2020,4.3721E+11,2,2,4.93
182,13/09/2020,4.37218E+11,4,2,7.56
182,13/09/2020,4.37218E+11,3,8,21.69
182,13/09/2020,4.37218E+11,5,3,44.11
182,13/09/2020,4.37218E+11,1,6,98.4
182,13/09/2020,4.37218E+11,2,8,22.68
182,29/09/2020,4.37374E+11,4,2,14.19
182,29/09/2020,4.37374E+11,2,10,11.6
183,02/04/2020,4.35578E+11,4,11,44.15
183,02/04/2020,4.35578E+11,3,2,8.73
183,02/04/2020,4.35578E+11,1,2,37.68
183,02/04/2020,4.35578E+11,2,2,1.35
183,16/04/2020,4.35715E+11,4,4,22.74
183,16/04/2020,4.35715E+11,3,11,21.51
183,16/04/2020,4.35715E+11,1,7,134.98
183,16/04/2020,4.35715E+11,2,13,17.13
183,01/05/2020,4.35865E+11,1,3,49
183,01/05/2020,4.35865E+11,2,2,6.81
183,01/05/2020,4.35866E+11,4,8,54.04
183,01/05/2020,4.35866E+11,3,2,6.74
183,01/05/2020,4.35866E+11,1,5,108.25
183,01/05/2020,4.35866E+11,2,7,13.27
183,02/06/2020,4.36186E+11,4,7,40.63
183,02/06/2020,4.36186E+11,3,18,45.49
183,02/06/2020,4.36186E+11,1,3,73
183,02/06/2020,4.36186E+11,2,9,17.82
183,07/06/2020,4.36238E+11,4,13,60.81
183,07/06/2020,4.36238E+11,3,12,36.05
183,07/06/2020,4.36238E+11,1,2,34.07
183,07/06/2020,4.36238E+11,2,19,54.8
183,10/06/2020,4.36264E+11,4,9,46.27
183,10/06/2020,4.36264E+11,3,2,7.44
183,10/06/2020,4.36264E+11,1,2,51.8
183,10/06/2020,4.36264E+11,2,5,7.54
183,17/06/2020,4.3634E+11,4,2,4.58
183,17/06/2020,4.3634E+11,3,3,8.57
183,17/06/2020,4.3634E+11,1,2,35.95
183,17/06/2020,4.3634E+11,2,6,0.6
183,18/06/2020,4.36347E+11,4,10,49.91
183,18/06/2020,4.36347E+11,3,31,54.4
183,18/06/2020,4.36347E+11,1,3,80.96
183,12/07/2020,4.36666E+11,1,4,58.32
183,12/07/2020,4.36666E+11,2,7,18.55
183,20/07/2020,4.36665E+11,1,5,97.01
183,20/07/2020,4.36665E+11,2,15,49.94
183,23/07/2020,4.367E+11,4,11,36.27
183,23/07/2020,4.367E+11,3,21,92.7
183,23/07/2020,4.367E+11,1,9,171.94
183,23/07/2020,4.367E+11,2,12,39.12
183,25/08/2020,4.37023E+11,4,10,61.93
183,25/08/2020,4.37023E+11,2,6,14.14
183,07/09/2020,4.3716E+11,4,6,28.86
183,07/09/2020,4.3716E+11,1,4,70.83
183,22/09/2020,4.3731E+11,3,8,22.69
183,22/09/2020,4.3731E+11,2,13,42.04
184,02/04/2020,4.3558E+11,4,11,62.56
184,02/04/2020,4.3558E+11,3,18,62.66
184,02/04/2020,4.3558E+11,5,5,63.67
184,02/04/2020,4.3558E+11,2,7,9.04
184,20/04/2020,4.35756E+11,5,3,39.24
184,27/05/2020,4.36129E+11,2,3,11.93
184,14/06/2020,4.36309E+11,3,5,13.81
184,01/07/2020,4.36476E+11,4,2,12.23
184,25/07/2020,4.3672E+11,2,1,0.91
184,03/08/2020,4.36801E+11,4,2,7.81
184,15/08/2020,4.36925E+11,3,15,46.32
184,15/08/2020,4.36925E+11,5,1,7.38
184,15/08/2020,4.36925E+11,2,6,11.81
185,08/04/2020,4.35633E+11,5,1,14.75
185,03/05/2020,4.35881E+11,5,2,17.16
185,16/05/2020,4.36014E+11,4,4,9.32
185,03/06/2020,4.362E+11,3,9,15.75
185,03/06/2020,4.362E+11,5,6,69.31
185,10/08/2020,4.36873E+11,4,9,55.91
185,10/08/2020,4.36873E+11,3,21,75.96
185,10/08/2020,4.36873E+11,5,3,32.41
185,10/08/2020,4.36873E+11,2,3,8.69
185,23/08/2020,4.37006E+11,2,4,0.71
185,20/09/2020,4.37285E+11,4,3,11.2
185,29/09/2020,4.37377E+11,5,3,29.51
186,18/04/2020,4.35734E+11,4,3,14.2
186,06/05/2020,4.35913E+11,5,1,5.38
186,23/05/2020,4.36082E+11,4,1,7.05
186,23/05/2020,4.36082E+11,3,7,32.1
186,23/05/2020,4.36082E+11,5,3,33.76
186,23/05/2020,4.36082E+11,2,2,1.2
186,29/06/2020,4.36455E+11,4,4,28.44
186,29/06/2020,4.36455E+11,3,8,31.2
186,29/06/2020,4.36455E+11,5,9,115.84
186,29/06/2020,4.36455E+11,2,22,44.59
186,04/07/2020,4.36505E+11,4,1,4.28
186,11/07/2020,4.36573E+11,4,3,12.91
186,10/08/2020,4.36876E+11,5,2,24.61
186,19/09/2020,4.37275E+11,3,6,16.34
187,14/04/2020,4.35694E+11,3,24,64.01
187,14/04/2020,4.35694E+11,1,7,157.17
187,14/04/2020,4.35694E+11,2,16,39.4
187,15/04/2020,4.35702E+11,3,8,27.77
187,15/04/2020,4.35702E+11,1,2,47.66
187,15/04/2020,4.35702E+11,2,17,24.79
187,17/04/2020,4.35727E+11,3,17,61.14
187,17/04/2020,4.35727E+11,1,5,100.06
187,17/04/2020,4.35727E+11,2,9,28.3
187,03/05/2020,4.35884E+11,2,16,21.59
187,03/05/2020,4.35887E+11,3,8,27.26
187,03/05/2020,4.35887E+11,1,4,92.59
187,03/05/2020,4.35887E+11,2,3,8.86
187,07/05/2020,4.35926E+11,3,7,13.27
187,07/05/2020,4.35926E+11,1,1,17.88
187,07/05/2020,4.35926E+11,2,6,20.66
187,02/06/2020,4.36184E+11,3,15,54.43
187,02/06/2020,4.36184E+11,1,4,68.84
187,02/06/2020,4.36184E+11,2,10,15.09
187,07/06/2020,4.36238E+11,3,13,50.21
187,07/06/2020,4.36238E+11,1,7,119.67
187,07/06/2020,4.36238E+11,2,17,21.73
187,08/06/2020,4.36245E+11,3,5,7
187,08/06/2020,4.36245E+11,1,1,17.76
187,13/07/2020,4.36599E+11,1,1,27.53
187,13/07/2020,4.36599E+11,2,7,2.3
187,16/07/2020,4.36621E+11,3,3,7.87
187,16/07/2020,4.36621E+11,2,2,2.02
187,23/07/2020,4.36696E+11,3,10,31.06
187,23/07/2020,4.36696E+11,1,4,88.58
187,23/07/2020,4.36696E+11,2,14,19.97
187,20/08/2020,4.36247E+11,3,8,35.45
187,20/08/2020,4.36247E+11,2,4,12.25
187,27/08/2020,4.37046E+11,3,12,36.99
187,27/08/2020,4.37046E+11,1,4,65.28
187,27/08/2020,4.37046E+11,2,28,37.32
187,28/08/2020,4.37054E+11,3,13,17.77
187,28/08/2020,4.37054E+11,1,8,171.67
187,28/08/2020,4.37054E+11,2,15,35.77
188,16/04/2020,4.35718E+11,3,37,97.72
188,16/04/2020,4.35718E+11,1,8,144.08
188,16/04/2020,4.35718E+11,2,5,19.17
188,02/05/2020,4.35874E+11,3,3,4.96
188,02/05/2020,4.35874E+11,2,3,9.87
188,04/05/2020,4.35892E+11,3,12,15.02
188,04/05/2020,4.35892E+11,1,5,72.25
188,04/05/2020,4.35892E+11,2,11,29.25
188,10/05/2020,4.35952E+11,3,23,88.54
188,10/05/2020,4.35952E+11,1,3,49.93
188,10/05/2020,4.35952E+11,2,15,16.55
188,11/05/2020,4.3597E+11,1,1,10.29
188,11/05/2020,4.3597E+11,2,3,4.19
188,19/05/2020,4.36048E+11,3,9,44.05
188,19/05/2020,4.36048E+11,1,10,235.9
188,19/05/2020,4.36048E+11,2,26,41.27
188,30/05/2020,4.36153E+11,3,7,8.85
188,30/05/2020,4.36153E+11,1,7,132.38
188,30/05/2020,4.36153E+11,2,5,6.08
188,04/06/2020,4.36206E+11,3,12,33.91
188,04/06/2020,4.36206E+11,2,4,13.03
188,04/06/2020,4.36208E+11,3,9,26.51
188,04/06/2020,4.36208E+11,2,7,8.51
188,05/07/2020,4.36518E+11,3,22,46.44
188,05/07/2020,4.36518E+11,1,8,128.87
188,05/07/2020,4.36518E+11,2,20,71.6
188,08/07/2020,4.36544E+11,3,9,30.46
188,08/07/2020,4.36544E+11,1,9,255.5
188,08/07/2020,4.36544E+11,2,28,40.56
188,14/07/2020,4.37034E+11,2,11,26.73
188,25/08/2020,4.37025E+11,3,4,5.2
188,25/08/2020,4.37025E+11,1,6,98.01
188,25/08/2020,4.37025E+11,2,41,89.98
188,26/08/2020,4.37031E+11,1,6,146.97
188,26/08/2020,4.37031E+11,2,4,2.97
188,11/09/2020,4.37193E+11,3,9,26.58
188,11/09/2020,4.37193E+11,1,4,91.32
188,11/09/2020,4.37193E+11,2,13,27.38
189,03/05/2020,4.35883E+11,3,2,3.77
189,03/05/2020,4.35883E+11,5,7,50.51
189,03/05/2020,4.35883E+11,1,5,104.17
189,03/05/2020,4.35883E+11,2,14,27.78
189,18/05/2020,4.36035E+11,4,6,20.68
189,18/05/2020,4.36035E+11,3,5,6.49
189,18/05/2020,4.36035E+11,5,6,57.46
189,18/05/2020,4.36035E+11,1,3,67.94
189,18/05/2020,4.36035E+11,2,21,37.84
189,12/07/2020,4.36587E+11,5,6,35.39
189,12/07/2020,4.36587E+11,1,4,103.59
189,12/07/2020,4.36587E+11,2,8,31.76
189,15/07/2020,4.37095E+11,4,9,75.78
189,03/08/2020,4.36806E+11,4,5,19.2
189,03/08/2020,4.36806E+11,3,7,25.13
189,03/08/2020,4.36808E+11,4,11,70.14
189,03/08/2020,4.36808E+11,3,9,47.99
189,03/08/2020,4.36808E+11,5,9,131.28
189,03/08/2020,4.36808E+11,1,7,197.44
189,03/08/2020,4.36808E+11,2,12,13.87
189,11/08/2020,4.36887E+11,4,5,17.91
189,11/08/2020,4.36887E+11,3,7,30.42
189,11/08/2020,4.36887E+11,5,6,74.18
189,11/08/2020,4.36887E+11,1,5,134.07
189,11/08/2020,4.36887E+11,2,13,15.74
189,01/09/2020,4.37092E+11,4,4,28.43
189,01/09/2020,4.37092E+11,3,12,36.08
189,05/09/2020,4.37135E+11,4,5,35.8
189,05/09/2020,4.37135E+11,2,6,3.31
189,05/09/2020,4.37137E+11,4,7,15.53
189,05/09/2020,4.37137E+11,3,30,93
189,05/09/2020,4.37137E+11,5,5,48.54
189,05/09/2020,4.37137E+11,1,7,111.45
189,05/09/2020,4.37137E+11,2,15,23.38
189,09/09/2020,4.37174E+11,3,33,107.18
189,09/09/2020,4.37174E+11,5,8,102.35
189,09/09/2020,4.37174E+11,1,5,95.13
189,09/09/2020,4.37174E+11,2,12,28.77
189,20/09/2020,4.3729E+11,5,6,83.97
189,20/09/2020,4.3729E+11,1,5,125.4
189,20/09/2020,4.3729E+11,2,7,0.98
189,23/09/2020,4.37315E+11,4,7,33.87
189,23/09/2020,4.37315E+11,3,9,44.83
189,23/09/2020,4.37315E+11,5,7,103.68
189,23/09/2020,4.37315E+11,1,7,200.04
189,25/09/2020,4.37335E+11,3,6,15.32
189,25/09/2020,4.37335E+11,5,8,60.88
189,28/09/2020,4.37366E+11,4,8,28.83
189,28/09/2020,4.37366E+11,3,11,25.3
189,28/09/2020,4.37366E+11,5,7,69.83
189,28/09/2020,4.37366E+11,1,7,99.22
189,28/09/2020,4.37366E+11,2,10,17.73
190,26/05/2020,4.36113E+11,4,7,34.16
190,26/05/2020,4.36113E+11,3,18,40.59
190,26/05/2020,4.36113E+11,5,1,6.24
190,26/05/2020,4.36113E+11,2,36,65.93
190,05/06/2020,4.36212E+11,3,6,26.21
190,26/07/2020,4.36726E+11,2,2,0.88
190,31/07/2020,4.36779E+11,4,4,24.55
190,31/07/2020,4.36779E+11,3,4,7.87
190,31/07/2020,4.36779E+11,2,1,2.8
190,02/08/2020,4.36794E+11,3,3,11.69
190,10/08/2020,4.36878E+11,5,1,14.71
190,11/09/2020,4.37196E+11,3,6,19.18
190,20/09/2020,4.37286E+11,5,2,29.28
191,12/04/2020,4.35676E+11,4,3,22.36
191,12/04/2020,4.35679E+11,4,4,8.16
191,02/05/2020,4.35879E+11,2,4,1.57
191,23/05/2020,4.36084E+11,4,3,16.7
191,28/05/2020,4.36133E+11,2,2,3.15
191,20/08/2020,4.36974E+11,3,6,19.71
191,20/08/2020,4.36974E+11,5,2,15.95
191,20/08/2020,4.36974E+11,2,5,9.62
191,22/08/2020,4.36996E+11,2,5,0.78
191,25/08/2020,4.37029E+11,4,6,24.38
191,25/08/2020,4.37029E+11,3,18,75.94
191,25/08/2020,4.37029E+11,5,10,115.23
191,25/08/2020,4.37029E+11,2,19,25.76
192,11/04/2020,4.35664E+11,3,8,12.86
192,11/04/2020,4.35664E+11,1,2,61.37
192,12/04/2020,4.35672E+11,4,10,60.23
192,12/04/2020,4.35672E+11,1,1,29.07
192,12/04/2020,4.35672E+11,2,8,17.14
192,29/04/2020,4.35846E+11,4,4,19.55
192,29/04/2020,4.35846E+11,3,4,7.06
192,29/04/2020,4.35846E+11,2,10,15.74
192,03/05/2020,4.35888E+11,4,5,24.24
192,03/05/2020,4.35888E+11,3,12,26.7
192,03/05/2020,4.35888E+11,1,7,139.56
192,03/05/2020,4.35888E+11,2,9,11.31
192,31/05/2020,4.36161E+11,4,6,21.63
192,31/05/2020,4.36161E+11,3,25,57.14
192,31/05/2020,4.36161E+11,1,3,72.37
192,31/05/2020,4.36161E+11,2,12,22.29
192,16/06/2020,4.36329E+11,4,14,67.31
192,16/06/2020,4.36329E+11,3,5,17.7
192,16/06/2020,4.36329E+11,1,4,107.56
192,16/06/2020,4.36329E+11,2,13,30.73
192,26/06/2020,4.36421E+11,4,3,21.43
192,26/06/2020,4.36421E+11,3,10,29.11
192,26/06/2020,4.36421E+11,1,3,71.59
192,26/06/2020,4.36421E+11,2,15,37.99
192,27/06/2020,4.35665E+11,3,6,11.51
192,27/06/2020,4.35665E+11,2,5,17.98
192,04/07/2020,4.36508E+11,3,8,34.96
192,04/07/2020,4.36508E+11,1,2,39.32
192,04/07/2020,4.36508E+11,2,6,18.08
192,20/07/2020,4.36664E+11,4,3,18.43
192,20/07/2020,4.36664E+11,3,8,37.82
192,20/07/2020,4.36664E+11,1,8,171.83
192,20/07/2020,4.36664E+11,2,21,67.1
192,23/07/2020,4.36692E+11,4,4,30.43
192,23/07/2020,4.36692E+11,3,3,9.09
192,23/07/2020,4.36692E+11,2,3,0.13
192,29/07/2020,4.36757E+11,4,2,4.33
192,29/07/2020,4.36757E+11,3,4,19.91
192,29/07/2020,4.36757E+11,2,1,3.31
192,06/08/2020,4.36839E+11,4,6,24.92
192,06/08/2020,4.36839E+11,1,3,46.83
192,06/08/2020,4.36839E+11,2,14,27.31
192,17/08/2020,4.36946E+11,3,4,9.14
192,29/09/2020,4.37379E+11,3,4,10.52
192,29/09/2020,4.37379E+11,1,6,135.2
192,29/09/2020,4.37379E+11,2,16,30.04
193,13/04/2020,4.35684E+11,3,79,219.59
193,13/04/2020,4.35684E+11,5,18,189.1
193,13/04/2020,4.35684E+11,1,14,342.75
193,13/04/2020,4.35684E+11,2,12,18.63
193,24/04/2020,4.35793E+11,4,2,11.01
193,24/04/2020,4.35793E+11,3,18,65.76
193,24/04/2020,4.35793E+11,5,4,35.85
193,24/04/2020,4.35793E+11,1,1,17.68
193,24/04/2020,4.35793E+11,2,11,19.75
193,30/04/2020,4.35853E+11,4,4,21.66
193,30/04/2020,4.35853E+11,3,16,44.25
193,30/04/2020,4.35853E+11,5,4,40.48
193,30/04/2020,4.35853E+11,1,2,54.11
193,30/04/2020,4.35853E+11,2,3,0.31
193,14/05/2020,4.35992E+11,4,15,61.46
193,14/05/2020,4.35992E+11,3,39,143.19
193,14/05/2020,4.35992E+11,5,9,79.3
193,14/05/2020,4.35992E+11,1,11,234.9
193,14/05/2020,4.35992E+11,2,28,61.87
193,22/05/2020,4.36078E+11,4,10,60.59
193,22/05/2020,4.36078E+11,3,14,28.4
193,22/05/2020,4.36078E+11,5,8,81.09
193,22/05/2020,4.36078E+11,1,4,84.18
193,23/05/2020,4.36081E+11,4,4,13.01
193,23/05/2020,4.36081E+11,3,9,34.42
193,23/05/2020,4.36081E+11,1,9,174.8
193,23/05/2020,4.36081E+11,2,8,10.42
193,28/05/2020,4.36138E+11,4,3,11.84
193,28/05/2020,4.36138E+11,3,14,34.81
193,28/05/2020,4.36138E+11,5,6,40.78
193,28/05/2020,4.36138E+11,1,5,96.35
193,28/05/2020,4.36138E+11,2,5,6.91
193,01/06/2020,4.36175E+11,4,1,2.79
193,01/06/2020,4.36175E+11,3,20,60.43
193,01/06/2020,4.36175E+11,1,8,142.82
193,10/06/2020,4.36262E+11,4,9,47.66
193,10/06/2020,4.36262E+11,3,6,19.19
193,10/06/2020,4.36262E+11,1,5,89.17
193,10/06/2020,4.36262E+11,2,8,6.56
193,15/06/2020,4.36313E+11,4,7,33.83
193,15/06/2020,4.36313E+11,3,8,24.43
193,15/06/2020,4.36313E+11,5,1,9.51
193,15/06/2020,4.36313E+11,1,5,99.94
193,15/06/2020,4.36313E+11,2,19,37.7
193,18/06/2020,4.36341E+11,4,22,140.55
193,18/06/2020,4.36341E+11,3,29,80.24
193,18/06/2020,4.36341E+11,5,10,118.63
193,18/06/2020,4.36341E+11,1,22,475.7
193,18/06/2020,4.36341E+11,2,16,43.12
193,24/06/2020,4.3641E+11,4,2,12.2
193,24/06/2020,4.3641E+11,3,2,3.76
193,24/06/2020,4.3641E+11,5,1,13.45
193,24/06/2020,4.3641E+11,1,11,206.16
193,24/06/2020,4.3641E+11,2,11,28.31
193,16/07/2020,4.36623E+11,4,17,89
193,16/07/2020,4.36623E+11,3,24,46.91
193,16/07/2020,4.36623E+11,1,4,104.65
193,28/07/2020,4.36748E+11,4,7,50.46
193,28/07/2020,4.36748E+11,3,14,52.43
193,28/07/2020,4.36748E+11,5,2,20.13
193,28/07/2020,4.36748E+11,1,5,114.32
193,28/07/2020,4.36748E+11,2,12,15.18
193,03/08/2020,4.36804E+11,4,1,3.47
193,03/08/2020,4.36804E+11,3,31,111.72
193,03/08/2020,4.36804E+11,5,6,43.84
193,03/08/2020,4.36804E+11,2,1,1.23
193,07/08/2020,4.36845E+11,4,4,29.13
193,07/08/2020,4.36845E+11,3,18,56.54
193,07/08/2020,4.36845E+11,5,4,28.89
193,07/08/2020,4.36845E+11,1,6,104.55
193,08/08/2020,4.36857E+11,4,4,29.31
193,08/08/2020,4.36857E+11,3,7,9.58
193,08/08/2020,4.36857E+11,5,3,33.53
193,08/08/2020,4.36857E+11,1,5,134.63
193,08/08/2020,4.36857E+11,2,22,27.71
193,12/08/2020,4.369E+11,4,8,30.66
193,12/08/2020,4.369E+11,3,4,8.55
193,12/08/2020,4.369E+11,5,6,51.49
193,12/08/2020,4.369E+11,1,3,76.82
193,12/08/2020,4.369E+11,2,2,6.8
193,16/08/2020,4.36936E+11,4,5,21.08
193,16/08/2020,4.36936E+11,3,2,6.96
193,16/08/2020,4.36936E+11,1,2,37.49
193,16/08/2020,4.36936E+11,2,16,31.76
193,05/09/2020,4.37132E+11,4,9,43.54
193,05/09/2020,4.37132E+11,3,13,55.3
193,05/09/2020,4.37132E+11,5,4,30.26
193,05/09/2020,4.37132E+11,1,3,55.16
193,05/09/2020,4.37132E+11,2,2,0.94
193,09/09/2020,4.37175E+11,4,13,60.2
193,09/09/2020,4.37175E+11,3,39,131.89
193,09/09/2020,4.37175E+11,5,8,71.25
193,09/09/2020,4.37175E+11,1,11,213.91
193,09/09/2020,4.37175E+11,2,36,68.65
193,10/09/2020,4.37187E+11,4,8,38.12
193,10/09/2020,4.37187E+11,3,40,119.91
193,10/09/2020,4.37187E+11,5,20,159.65
193,10/09/2020,4.37187E+11,1,17,299.72
193,10/09/2020,4.37187E+11,2,4,9.36
193,30/09/2020,4.37382E+11,4,4,18.04
193,30/09/2020,4.37382E+11,3,13,19.5
193,30/09/2020,4.37382E+11,5,3,31.4
193,30/09/2020,4.37382E+11,1,8,117.61
193,30/09/2020,4.37382E+11,2,4,8.44
194,04/07/2020,4.36508E+11,3,5,23.92
194,05/07/2020,4.36512E+11,5,3,34.64
194,08/07/2020,4.36542E+11,5,3,26.3
194,11/07/2020,4.36572E+11,5,3,44.78
194,18/07/2020,4.36642E+11,4,15,81.13
194,18/07/2020,4.36642E+11,3,9,21.47
194,18/07/2020,4.36642E+11,5,5,34.78
194,18/07/2020,4.36642E+11,2,3,2.73
194,27/07/2020,4.36731E+11,3,7,34.98
194,12/08/2020,4.36892E+11,4,2,15.84
194,12/08/2020,4.36892E+11,3,3,6.03
194,12/08/2020,4.36892E+11,2,12,25.03
194,02/09/2020,4.37107E+11,4,4,24.18
195,02/04/2020,4.37379E+11,3,4,19.49
195,02/04/2020,4.37379E+11,1,1,11.85
195,21/04/2020,4.3577E+11,3,13,41.81
195,21/04/2020,4.3577E+11,1,5,120.35
195,21/04/2020,4.3577E+11,2,6,4.24
195,27/04/2020,4.35821E+11,4,2,15.12
195,27/04/2020,4.35821E+11,1,3,43.14
195,02/05/2020,4.35879E+11,4,8,37.6
195,02/05/2020,4.35879E+11,3,9,26.94
195,02/05/2020,4.35879E+11,1,1,12.07
195,02/05/2020,4.35879E+11,2,14,38.05
195,14/05/2020,4.35998E+11,4,6,46.26
195,14/05/2020,4.35998E+11,1,7,164.69
195,14/05/2020,4.35998E+11,2,21,35.65
195,19/05/2020,4.36041E+11,3,6,9.07
195,19/05/2020,4.36041E+11,1,1,20.14
195,19/05/2020,4.36041E+11,2,28,71.27
195,21/05/2020,4.36068E+11,4,5,26.63
195,21/05/2020,4.36068E+11,3,15,26.67
195,21/05/2020,4.36068E+11,1,1,16.01
195,21/05/2020,4.36068E+11,2,21,54.92
195,15/06/2020,4.36313E+11,4,4,12.62
195,15/06/2020,4.36313E+11,3,15,44.6
195,15/06/2020,4.36313E+11,1,2,38.07
195,15/06/2020,4.36313E+11,2,24,31.36
195,02/08/2020,4.36795E+11,4,2,6.68
195,02/08/2020,4.36795E+11,1,3,72.24
195,03/08/2020,4.36803E+11,4,8,34.37
195,03/08/2020,4.36803E+11,3,22,62.32
195,03/08/2020,4.36803E+11,2,17,38.04
195,26/08/2020,4.37035E+11,4,8,51.13
195,26/08/2020,4.37035E+11,3,2,8.62
195,26/08/2020,4.37035E+11,1,4,81.57
195,28/08/2020,4.37055E+11,4,1,6.98
195,28/08/2020,4.37055E+11,1,2,29.83
195,28/08/2020,4.37055E+11,2,3,5.12
195,21/09/2020,4.37297E+11,4,2,10.18
195,21/09/2020,4.37297E+11,1,2,40.99
195,21/09/2020,4.37297E+11,2,3,4.18
195,23/09/2020,4.37318E+11,4,4,11.19
195,23/09/2020,4.37318E+11,2,6,11.7
195,29/09/2020,4.37375E+11,4,2,6.3
195,29/09/2020,4.37375E+11,1,3,74.22
196,04/04/2020,4.35593E+11,3,9,23.42
196,04/04/2020,4.35593E+11,1,1,26.32
196,12/04/2020,4.35675E+11,3,6,28.73
196,14/04/2020,4.35697E+11,1,2,27.65
196,14/04/2020,4.35697E+11,2,4,2.94
196,25/04/2020,4.35808E+11,1,3,79.92
196,25/04/2020,4.35808E+11,2,4,15.16
196,29/04/2020,4.35845E+11,3,11,34.1
196,29/04/2020,4.35845E+11,1,2,34.37
196,29/04/2020,4.35845E+11,2,13,22.73
196,05/05/2020,4.35908E+11,3,2,3.67
196,08/05/2020,4.3594E+11,3,6,9.87
196,13/05/2020,4.35982E+11,1,2,53.02
196,13/05/2020,4.35982E+11,2,5,3.3
196,18/05/2020,4.36039E+11,3,8,21.81
196,20/05/2020,4.36053E+11,3,5,22.92
196,25/06/2020,4.36415E+11,1,3,68.49
196,25/06/2020,4.36415E+11,2,4,10.87
196,12/07/2020,4.36583E+11,3,6,14.3
196,12/07/2020,4.36583E+11,1,6,92.43
196,12/07/2020,4.36583E+11,2,16,36.61
196,13/07/2020,4.36596E+11,2,7,0.11
196,13/07/2020,4.36599E+11,3,7,18.34
196,13/07/2020,4.36599E+11,1,5,94.75
196,02/08/2020,4.36793E+11,3,7,8.79
196,02/08/2020,4.36793E+11,1,2,48.27
196,02/08/2020,4.36793E+11,2,1,2.73
196,07/08/2020,4.36848E+11,1,2,37.24
196,09/08/2020,4.36867E+11,3,8,29.05
196,09/08/2020,4.36867E+11,1,3,68.4
196,09/08/2020,4.36869E+11,1,2,46.54
196,09/08/2020,4.36869E+11,2,6,18.63
196,12/09/2020,4.37208E+11,3,3,14.86
196,12/09/2020,4.37208E+11,1,2,50.12
196,12/09/2020,4.37208E+11,2,6,19.9
196,17/09/2020,4.37251E+11,2,4,13.19
196,22/09/2020,4.37306E+11,3,7,15.4
196,22/09/2020,4.37306E+11,1,6,114.5
196,22/09/2020,4.37306E+11,2,7,10.72
196,24/09/2020,4.37327E+11,1,2,31.69
196,24/09/2020,4.37327E+11,2,13,34.52
196,29/09/2020,4.37378E+11,3,1,3.99
196,29/09/2020,4.37378E+11,1,12,307.39
196,29/09/2020,4.37378E+11,2,24,30.99
197,09/04/2020,4.35642E+11,4,1,6.06
197,09/04/2020,4.35642E+11,3,8,15.48
197,09/04/2020,4.35642E+11,2,3,11.58
197,09/04/2020,4.35644E+11,5,3,39.13
197,12/04/2020,4.35673E+11,5,2,19.77
